,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Non Current Pension And Other Postretirement Benefit Plans,,707700000.0,958700000.0,1153300000.0
Preferred Securities Outside Stock Equity,,604900000.0,544600000.0,551700000.0
Other Non Current Liabilities,87000000.0,86200000.0,70700000.0,68500000.0
Total Equity Gross Minority Interest,10788000000.0,10378100000.0,8894100000.0,7919400000.0
Stockholders Equity,10542400000.0,9470400000.0,8058500000.0,7054500000.0
Capital Stock,75500000.0,75500000.0,75500000.0,75500000.0
Common Stock,75500000.0,75500000.0,75500000.0,75500000.0
Additional Paid In Capital,1182900000.0,1365500000.0,1348600000.0,1386700000.0
Retained Earnings,18532600000.0,17069800000.0,15982100000.0,14996700000.0
Treasury Stock,7278100000.0,6611200000.0,6433300000.0,6779000000.0
Gains Losses Not Affecting Retained Earnings,-1970500000.0,-2429200000.0,-2914400000.0,-2625400000.0
Minority Interest,245600000.0,907700000.0,835600000.0,864900000.0
Total Capitalization,19677200000.0,19257300000.0,18987500000.0,18679300000.0
Common Stock Equity,10542400000.0,9470400000.0,8058500000.0,7054500000.0
Capital Lease Obligations,355000000.0,394400000.0,379000000.0,
Net Tangible Assets,-10836000000.0,-11742600000.0,-12960500000.0,-14108100000.0
Working Capital,-2930100000.0,-2511300000.0,-2370200000.0,-2900600000.0
Invested Capital,22162800000.0,22082400000.0,21598000000.0,21544500000.0
Tangible Book Value,-10836000000.0,-11742600000.0,-12960500000.0,-14108100000.0
Total Debt,11975400000.0,13006400000.0,13918500000.0,14490000000.0
Net Debt,11051000000.0,11106800000.0,11861700000.0,14040000000.0
Share Issued,754600000.0,754600000.0,754600000.0,754600000.0
Ordinary Shares Number,598900000.0,607700000.0,609800000.0,601900000.0
Treasury Shares Number,155700000.0,146900000.0,144800000.0,152700000.0
