,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Accounts Payable,9261000000.0,12928000000.0,15553000000.0,12916000000.0
Total Tax Payable,5000000.0,43000000.0,670000000.0,485000000.0
Income Tax Payable,5000000.0,43000000.0,670000000.0,485000000.0
Dividends Payable,,,1159000000.0,1160000000.0
Current Accrued Expenses,7695000000.0,11299000000.0,12509000000.0,3707000000.0
Current Provisions,1900000000.0,1527000000.0,1267000000.0,1127000000.0
Pensionand Other Post Retirement Benefit Plans Current,6573000000.0,7121000000.0,5582000000.0,6841000000.0
Current Debt And Capital Lease Obligation,1564000000.0,1961000000.0,7340000000.0,3190000000.0
Current Debt,1235000000.0,1628000000.0,7269000000.0,3133000000.0
Commercial Paper,,,6109000000.0,1895000000.0
Other Current Borrowings,1235000000.0,1628000000.0,1160000000.0,1238000000.0
Current Capital Lease Obligation,329000000.0,333000000.0,71000000.0,57000000.0
Current Deferred Liabilities,52980000000.0,50488000000.0,51551000000.0,50676000000.0
Current Deferred Revenue,52980000000.0,50488000000.0,51551000000.0,50676000000.0
Other Current Liabilities,2014000000.0,1913000000.0,1681000000.0,1488000000.0
Total Non Current Liabilities Net Minority Interest,71406000000.0,82931000000.0,44613000000.0,35359000000.0
Long Term Debt And Capital Lease Obligation,56806000000.0,61890000000.0,19962000000.0,10657000000.0
Long Term Debt,56687000000.0,61752000000.0,19804000000.0,10558000000.0
Long Term Capital Lease Obligation,119000000.0,138000000.0,158000000.0,99000000.0
Non Current Deferred Liabilities,218000000.0,1010000000.0,413000000.0,1736000000.0
Non Current Deferred Taxes Liabilities,218000000.0,1010000000.0,413000000.0,1736000000.0
Employee Benefits,12632000000.0,18545000000.0,20816000000.0,19907000000.0
Non Current Pension And Other Postretirement Benefit Plans,12632000000.0,18545000000.0,20816000000.0,19907000000.0
Other Non Current Liabilities,1750000000.0,1486000000.0,3422000000.0,3059000000.0
Total Equity Gross Minority Interest,-14846000000.0,-18075000000.0,-8300000000.0,410000000.0
Stockholders Equity,-14999000000.0,-18316000000.0,-8617000000.0,339000000.0
Capital Stock,5061000000.0,5061000000.0,5061000000.0,5061000000.0
Common Stock,5061000000.0,5061000000.0,5061000000.0,5061000000.0
Additional Paid In Capital,9052000000.0,7787000000.0,6745000000.0,6768000000.0
Retained Earnings,34408000000.0,38610000000.0,50644000000.0,55941000000.0
Treasury Stock,51861000000.0,52641000000.0,54914000000.0,52348000000.0
Gains Losses Not Affecting Retained Earnings,-11659000000.0,-17133000000.0,-16153000000.0,-15083000000.0
Minority Interest,153000000.0,241000000.0,317000000.0,71000000.0
Total Capitalization,41688000000.0,43436000000.0,11187000000.0,10897000000.0
Common Stock Equity,-14999000000.0,-18316000000.0,-8617000000.0,339000000.0
Capital Lease Obligations,448000000.0,471000000.0,229000000.0,156000000.0
Net Tangible Assets,-25629000000.0,-29240000000.0,-20015000000.0,-10930000000.0
Working Capital,26674000000.0,34362000000.0,4917000000.0,6240000000.0
Invested Capital,42923000000.0,45064000000.0,18456000000.0,14030000000.0
Tangible Book Value,-25629000000.0,-29240000000.0,-20015000000.0,-10930000000.0
Total Debt,58370000000.0,63851000000.0,27302000000.0,13847000000.0
Net Debt,49870000000.0,55628000000.0,17588000000.0,6054000000.0
Share Issued,1012261159.0,1012261159.0,1012261159.0,1012261159.0
Ordinary Shares Number,588917452.0,582320138.0,562908754.0,567641189.0
Treasury Shares Number,423343707.0,429941021.0,449352405.0,444619970.0
