,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Gains Losses Not Affecting Retained Earnings,3529000000.0,4330000000.0,5470000000.0,4249000000.0
Minority Interest,17523000000.0,17567000000.0,17713000000.0,9795000000.0
Total Capitalization,319152000000.0,313601000000.0,333658000000.0,350339000000.0
Common Stock Equity,166332000000.0,161673000000.0,184221000000.0,184089000000.0
Capital Lease Obligations,21261000000.0,24238000000.0,23838000000.0,
Net Tangible Assets,-126384000000.0,-119902000000.0,-119637000000.0,-126108000000.0
Working Capital,-25591000000.0,-11430000000.0,-14150000000.0,-12993000000.0
Invested Capital,345027000000.0,316882000000.0,345334000000.0,360594000000.0
Tangible Book Value,-126384000000.0,-119902000000.0,-119637000000.0,-126108000000.0
Total Debt,199956000000.0,179447000000.0,184951000000.0,176505000000.0
Net Debt,157526000000.0,145469000000.0,148983000000.0,171301000000.0
Share Issued,7620748598.0,7620748598.0,7620748598.0,7620748598.0
Ordinary Shares Number,7141063893.0,7125922015.0,7254555140.0,7281628525.0
Preferred Shares Number,118000000.0,118000000.0,48000000.0,
Treasury Shares Number,479684705.0,494826583.0,366193458.0,339120073.0
