,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Tax Payable,1266000000.0,1049000000.0,980000000.0,1265000000.0
Income Tax Payable,1266000000.0,1049000000.0,980000000.0,1265000000.0
Dividends Payable,2249000000.0,2162000000.0,2104000000.0,2047000000.0
Pensionand Other Post Retirement Benefit Plans Current,3332000000.0,3058000000.0,2720000000.0,2397000000.0
Current Debt And Capital Lease Obligation,2241000000.0,2703000000.0,16190000000.0,8836000000.0
Current Debt,2241000000.0,2703000000.0,16190000000.0,8836000000.0
Commercial Paper,0.0,556000000.0,13915000000.0,3100000000.0
Other Current Borrowings,2241000000.0,2147000000.0,2275000000.0,5736000000.0
Current Deferred Liabilities,3067000000.0,,,
Current Deferred Revenue,3067000000.0,,,
Other Current Liabilities,24938000000.0,12639000000.0,11090000000.0,12639000000.0
Total Non Current Liabilities Net Minority Interest,61343000000.0,64836000000.0,66738000000.0,63806000000.0
Long Term Debt And Capital Lease Obligation,34757000000.0,35571000000.0,35955000000.0,32429000000.0
Long Term Debt,34757000000.0,35571000000.0,35955000000.0,32429000000.0
Non Current Deferred Liabilities,349000000.0,4063000000.0,5578000000.0,3700000000.0
Non Current Deferred Taxes Liabilities,349000000.0,4063000000.0,5578000000.0,3700000000.0
Tradeand Other Payables Non Current,11331000000.0,11560000000.0,12126000000.0,14737000000.0
Employee Benefits,3724000000.0,5411000000.0,6762000000.0,6610000000.0
Non Current Pension And Other Postretirement Benefit Plans,3724000000.0,5411000000.0,6762000000.0,6610000000.0
Derivative Product Liabilities,1438000000.0,1562000000.0,,479000000.0
Other Non Current Liabilities,9744000000.0,6669000000.0,6317000000.0,5851000000.0
Total Equity Gross Minority Interest,77462000000.0,63473000000.0,63447000000.0,63758000000.0
Stockholders Equity,77201000000.0,63238000000.0,63143000000.0,63407000000.0
Capital Stock,473000000.0,470000000.0,485000000.0,486000000.0
Preferred Stock,0.0,0.0,17000000.0,19000000.0
Common Stock,473000000.0,470000000.0,468000000.0,467000000.0
Additional Paid In Capital,90591000000.0,88674000000.0,87428000000.0,86253000000.0
Retained Earnings,103394000000.0,96770000000.0,97670000000.0,89554000000.0
Treasury Stock,111361000000.0,110988000000.0,110801000000.0,101610000000.0
Gains Losses Not Affecting Retained Earnings,-5897000000.0,-11688000000.0,-11640000000.0,-11275000000.0
Other Equity Interest,1000000.0,,1000000.0,-1000000.0
Minority Interest,262000000.0,235000000.0,303000000.0,351000000.0
Total Capitalization,111958000000.0,98809000000.0,99098000000.0,95836000000.0
Preferred Stock Equity,,,17000000.0,19000000.0
Common Stock Equity,77201000000.0,63238000000.0,63126000000.0,63388000000.0
Net Tangible Assets,2847000000.0,-14811000000.0,-30879000000.0,-25215000000.0
Working Capital,17022000000.0,9147000000.0,-4501000000.0,18068000000.0
Invested Capital,114199000000.0,101512000000.0,115271000000.0,104653000000.0
Tangible Book Value,2847000000.0,-14811000000.0,-30896000000.0,-25234000000.0
Total Debt,36998000000.0,38274000000.0,52145000000.0,41265000000.0
Net Debt,35054000000.0,36490000000.0,50840000000.0,40126000000.0
Share Issued,9471000000.0,9407000000.0,9369000000.0,9332000000.0
Ordinary Shares Number,5620000000.0,5567000000.0,5534000000.0,5717000000.0
Treasury Shares Number,3851000000.0,3840000000.0,3835000000.0,3615000000.0
